"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1156595649124679681","https://twitter.com/ElectionDay_bot/status/1156595649124679681","離下次投票 2020/01/11 ...還有 163 天。","2019-07-31 16:01 +0000","817.0","4.0","0.004895960832313341","3.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156233272915050498","https://twitter.com/ElectionDay_bot/status/1156233272915050498","離下次投票 2020/01/11 ...還有 164 天。","2019-07-30 16:01 +0000","552.0","5.0","0.009057971014492754","3.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155870868104523776","https://twitter.com/ElectionDay_bot/status/1155870868104523776","離下次投票 2020/01/11 ...還有 165 天。","2019-07-29 16:01 +0000","1771.0","36.0","0.020327498588368152","9.0","0.0","12.0","15.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155508481102897152","https://twitter.com/ElectionDay_bot/status/1155508481102897152","離下次投票 2020/01/11 ...還有 166 天。","2019-07-28 16:01 +0000","488.0","4.0","0.00819672131147541","3.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155146104658366464","https://twitter.com/ElectionDay_bot/status/1155146104658366464","離下次投票 2020/01/11 ...還有 167 天。","2019-07-27 16:01 +0000","779.0","8.0","0.010269576379974325","4.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154783707678597120","https://twitter.com/ElectionDay_bot/status/1154783707678597120","離下次投票 2020/01/11 ...還有 168 天。","2019-07-26 16:01 +0000","434.0","7.0","0.016129032258064516","2.0","0.0","4.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154421322665070592","https://twitter.com/ElectionDay_bot/status/1154421322665070592","離下次投票 2020/01/11 ...還有 169 天。","2019-07-25 16:01 +0000","434.0","9.0","0.020737327188940093","2.0","0.0","3.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1154058932190625793","https://twitter.com/ElectionDay_bot/status/1154058932190625793","離下次投票 2020/01/11 ...還有 170 天。","2019-07-24 16:01 +0000","5124.0","214.0","0.04176424668227947","19.0","0.0","60.0","103.0","0.0","0.0","31.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1153696547579867136","https://twitter.com/ElectionDay_bot/status/1153696547579867136","離下次投票 2020/01/11 ...還有 171 天。","2019-07-23 16:01 +0000","509.0","5.0","0.009823182711198428","2.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1153334157680041984","https://twitter.com/ElectionDay_bot/status/1153334157680041984","離下次投票 2020/01/11 ...還有 172 天。","2019-07-22 16:01 +0000","785.0","8.0","0.01019108280254777","2.0","0.0","2.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1152971770636439553","https://twitter.com/ElectionDay_bot/status/1152971770636439553","離下次投票 2020/01/11 ...還有 173 天。","2019-07-21 16:01 +0000","1070.0","18.0","0.016822429906542057","6.0","0.0","7.0","4.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1152609378387845120","https://twitter.com/ElectionDay_bot/status/1152609378387845120","離下次投票 2020/01/11 ...還有 174 天。","2019-07-20 16:01 +0000","741.0","4.0","0.005398110661268556","2.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1152247004610908161","https://twitter.com/ElectionDay_bot/status/1152247004610908161","離下次投票 2020/01/11 ...還有 175 天。","2019-07-19 16:01 +0000","697.0","6.0","0.00860832137733142","2.0","0.0","0.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1151884616199999500","https://twitter.com/ElectionDay_bot/status/1151884616199999500","離下次投票 2020/01/11 ...還有 176 天。","2019-07-18 16:01 +0000","1018.0","8.0","0.007858546168958742","4.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1151522214111584258","https://twitter.com/ElectionDay_bot/status/1151522214111584258","離下次投票 2020/01/11 ...還有 177 天。","2019-07-17 16:01 +0000","673.0","5.0","0.007429420505200594","1.0","0.0","0.0","3.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
