"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1200806962860056581","https://twitter.com/ElectionDay_bot/status/1200806962860056581","離下次投票 2020/01/11 ...還有 41 天。

#TaiwanElection #TaiwanVotes #Taiwan2020 #台灣選舉 #台灣投票","2019-11-30 16:01 +0000","1460.0","13.0","0.008904109589041096","4.0","0.0","8.0","0.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1200444579989917701","https://twitter.com/ElectionDay_bot/status/1200444579989917701","離下次投票 2020/01/11 ...還有 42 天。

#TaiwanElection #TaiwanVotes #Taiwan2020 #台灣選舉 #台灣投票","2019-11-29 16:01 +0000","2003.0","20.0","0.00998502246630055","7.0","0.0","12.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1200082186034176000","https://twitter.com/ElectionDay_bot/status/1200082186034176000","離下次投票 2020/01/11 ...還有 43 天。

#TaiwanElection #TaiwanVotes #Taiwan2020 #台灣選舉 #台灣投票","2019-11-28 16:01 +0000","2638.0","48.0","0.01819560272934041","7.0","0.0","24.0","17.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1199719811045101568","https://twitter.com/ElectionDay_bot/status/1199719811045101568","離下次投票 2020/01/11 ...還有 44 天。

#TaiwanElection #TaiwanVotes #Taiwan2020 #台灣選舉 #台灣投票","2019-11-27 16:01 +0000","1814.0","35.0","0.019294377067254686","5.0","0.0","21.0","4.0","0.0","2.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1199357414803419146","https://twitter.com/ElectionDay_bot/status/1199357414803419146","離下次投票 2020/01/11 ...還有 45 天。

#TaiwanElection #TaiwanVotes #Taiwan2020 #台灣選舉 #台灣投票","2019-11-26 16:01 +0000","2557.0","63.0","0.024638247946812672","10.0","0.0","20.0","16.0","0.0","6.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1198995024098349057","https://twitter.com/ElectionDay_bot/status/1198995024098349057","離下次投票 2020/01/11 ...還有 46 天。","2019-11-25 16:01 +0000","774.0","15.0","0.01937984496124031","3.0","0.0","7.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1198632636400492544","https://twitter.com/ElectionDay_bot/status/1198632636400492544","離下次投票 2020/01/11 ...還有 47 天。","2019-11-24 16:01 +0000","962.0","21.0","0.02182952182952183","4.0","0.0","9.0","2.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1198270251059818496","https://twitter.com/ElectionDay_bot/status/1198270251059818496","離下次投票 2020/01/11 ...還有 48 天。","2019-11-23 16:01 +0000","1270.0","19.0","0.014960629921259842","5.0","0.0","8.0","4.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1197907862242168832","https://twitter.com/ElectionDay_bot/status/1197907862242168832","離下次投票 2020/01/11 ...還有 49 天。","2019-11-22 16:01 +0000","1737.0","39.0","0.022452504317789293","10.0","0.0","17.0","6.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1197545472023572481","https://twitter.com/ElectionDay_bot/status/1197545472023572481","離下次投票 2020/01/11 ...還有 50 天。","2019-11-21 16:01 +0000","2314.0","46.0","0.019878997407087293","14.0","0.0","16.0","12.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
