"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1123255963077812227","https://twitter.com/ElectionDay_bot/status/1123255963077812227","離下次投票 2020/01/11 ...還有 255 天。","2019-04-30 16:01 +0000","628.0","5.0","0.007961783439490446","2.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1122893573643546625","https://twitter.com/ElectionDay_bot/status/1122893573643546625","離下次投票 2020/01/11 ...還有 256 天。","2019-04-29 16:01 +0000","480.0","5.0","0.010416666666666666","2.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1122531207588319232","https://twitter.com/ElectionDay_bot/status/1122531207588319232","離下次投票 2020/01/11 ...還有 257 天。","2019-04-28 16:01 +0000","876.0","11.0","0.012557077625570776","3.0","0.0","5.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1122168803704672257","https://twitter.com/ElectionDay_bot/status/1122168803704672257","離下次投票 2020/01/11 ...還有 258 天。","2019-04-27 16:01 +0000","461.0","2.0","0.004338394793926247","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1121806415268651008","https://twitter.com/ElectionDay_bot/status/1121806415268651008","離下次投票 2020/01/11 ...還有 259 天。","2019-04-26 16:01 +0000","1125.0","21.0","0.018666666666666668","4.0","0.0","10.0","7.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1121444023078723591","https://twitter.com/ElectionDay_bot/status/1121444023078723591","離下次投票 2020/01/11 ...還有 260 天。","2019-04-25 16:01 +0000","671.0","6.0","0.00894187779433681","2.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1121081630913900544","https://twitter.com/ElectionDay_bot/status/1121081630913900544","離下次投票 2020/01/11 ...還有 261 天。","2019-04-24 16:01 +0000","639.0","5.0","0.00782472613458529","2.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1120719246651215877","https://twitter.com/ElectionDay_bot/status/1120719246651215877","離下次投票 2020/01/11 ...還有 262 天。","2019-04-23 16:01 +0000","850.0","8.0","0.009411764705882352","2.0","0.0","5.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1120356869514649605","https://twitter.com/ElectionDay_bot/status/1120356869514649605","離下次投票 2020/01/11 ...還有 263 天。","2019-04-22 16:01 +0000","640.0","3.0","0.0046875","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1119994472434159616","https://twitter.com/ElectionDay_bot/status/1119994472434159616","離下次投票 2020/01/11 ...還有 264 天。","2019-04-21 16:01 +0000","771.0","15.0","0.019455252918287938","5.0","0.0","4.0","6.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
