"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1178701303758950402","https://twitter.com/ElectionDay_bot/status/1178701303758950402","離下次投票 2020/01/11 ...還有 102 天。","2019-09-30 16:01 +0000","904.0","12.0","0.01327433628318584","5.0","0.0","5.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1178338920456736774","https://twitter.com/ElectionDay_bot/status/1178338920456736774","離下次投票 2020/01/11 ...還有 103 天。","2019-09-29 16:01 +0000","796.0","12.0","0.01507537688442211","4.0","0.0","6.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1177976534780567553","https://twitter.com/ElectionDay_bot/status/1177976534780567553","離下次投票 2020/01/11 ...還有 104 天。","2019-09-28 16:01 +0000","2626.0","30.0","0.011424219345011425","9.0","0.0","13.0","5.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1177614149188235270","https://twitter.com/ElectionDay_bot/status/1177614149188235270","離下次投票 2020/01/11 ...還有 105 天。","2019-09-27 16:01 +0000","775.0","10.0","0.012903225806451613","4.0","0.0","4.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1177251755408658433","https://twitter.com/ElectionDay_bot/status/1177251755408658433","離下次投票 2020/01/11 ...還有 106 天。","2019-09-26 16:01 +0000","575.0","9.0","0.01565217391304348","2.0","0.0","4.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1176889389416407040","https://twitter.com/ElectionDay_bot/status/1176889389416407040","離下次投票 2020/01/11 ...還有 107 天。","2019-09-25 16:01 +0000","625.0","10.0","0.016","3.0","0.0","7.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1176526980650586114","https://twitter.com/ElectionDay_bot/status/1176526980650586114","離下次投票 2020/01/11 ...還有 108 天。","2019-09-24 16:01 +0000","707.0","5.0","0.007072135785007072","3.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1176164590402641923","https://twitter.com/ElectionDay_bot/status/1176164590402641923","離下次投票 2020/01/11 ...還有 109 天。","2019-09-23 16:01 +0000","3270.0","53.0","0.01620795107033639","10.0","0.0","22.0","21.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1175802204726419459","https://twitter.com/ElectionDay_bot/status/1175802204726419459","離下次投票 2020/01/11 ...還有 110 天。","2019-09-22 16:01 +0000","814.0","6.0","0.007371007371007371","4.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1175439815501844481","https://twitter.com/ElectionDay_bot/status/1175439815501844481","離下次投票 2020/01/11 ...還有 111 天。","2019-09-21 16:01 +0000","739.0","12.0","0.016238159675236806","3.0","0.0","5.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1175077442031181825","https://twitter.com/ElectionDay_bot/status/1175077442031181825","離下次投票 2020/01/11 ...還有 112 天。","2019-09-20 16:01 +0000","882.0","15.0","0.017006802721088437","5.0","0.0","5.0","4.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
