"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1145361625974759424","https://twitter.com/ElectionDay_bot/status/1145361625974759424","離下次投票 2020/01/11 ...還有 194 天。","2019-06-30 16:01 +0000","588.0","5.0","0.008503401360544218","2.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144999237299650560","https://twitter.com/ElectionDay_bot/status/1144999237299650560","離下次投票 2020/01/11 ...還有 195 天。","2019-06-29 16:01 +0000","938.0","9.0","0.009594882729211088","3.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144636845634052096","https://twitter.com/ElectionDay_bot/status/1144636845634052096","離下次投票 2020/01/11 ...還有 196 天。","2019-06-28 16:01 +0000","594.0","4.0","0.006734006734006734","2.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144274467046219776","https://twitter.com/ElectionDay_bot/status/1144274467046219776","離下次投票 2020/01/11 ...還有 197 天。","2019-06-27 16:01 +0000","885.0","8.0","0.00903954802259887","4.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143912074042626048","https://twitter.com/ElectionDay_bot/status/1143912074042626048","離下次投票 2020/01/11 ...還有 198 天。","2019-06-26 16:01 +0000","690.0","8.0","0.011594202898550725","3.0","0.0","2.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143549688353828872","https://twitter.com/ElectionDay_bot/status/1143549688353828872","離下次投票 2020/01/11 ...還有 199 天。","2019-06-25 16:01 +0000","760.0","7.0","0.009210526315789473","3.0","0.0","3.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143187309468225537","https://twitter.com/ElectionDay_bot/status/1143187309468225537","離下次投票 2020/01/11 ...還有 200 天。","2019-06-24 16:01 +0000","3064.0","81.0","0.02643603133159269","15.0","0.0","28.0","25.0","0.0","0.0","11.0","0.0","0","0","2","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1142824915495739392","https://twitter.com/ElectionDay_bot/status/1142824915495739392","離下次投票 2020/01/11 ...還有 201 天。","2019-06-23 16:01 +0000","646.0","6.0","0.009287925696594427","2.0","0.0","3.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1142462520097157120","https://twitter.com/ElectionDay_bot/status/1142462520097157120","離下次投票 2020/01/11 ...還有 202 天。","2019-06-22 16:01 +0000","849.0","4.0","0.004711425206124852","3.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1142100131359154177","https://twitter.com/ElectionDay_bot/status/1142100131359154177","離下次投票 2020/01/11 ...還有 203 天。","2019-06-21 16:01 +0000","572.0","2.0","0.0034965034965034965","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141737754268770305","https://twitter.com/ElectionDay_bot/status/1141737754268770305","離下次投票 2020/01/11 ...還有 204 天。","2019-06-20 16:01 +0000","3687.0","62.0","0.016815839435855708","13.0","0.0","33.0","13.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141375372975644673","https://twitter.com/ElectionDay_bot/status/1141375372975644673","離下次投票 2020/01/11 ...還有 205 天。","2019-06-19 16:01 +0000","784.0","4.0","0.00510204081632653","3.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141012968882262016","https://twitter.com/ElectionDay_bot/status/1141012968882262016","離下次投票 2020/01/11 ...還有 206 天。","2019-06-18 16:01 +0000","1162.0","4.0","0.0034423407917383822","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1140650587014475778","https://twitter.com/ElectionDay_bot/status/1140650587014475778","離下次投票 2020/01/11 ...還有 207 天。","2019-06-17 16:01 +0000","633.0","6.0","0.009478672985781991","2.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1140288191376908291","https://twitter.com/ElectionDay_bot/status/1140288191376908291","離下次投票 2020/01/11 ...還有 208 天。","2019-06-16 16:01 +0000","824.0","5.0","0.006067961165048544","3.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1139925801921650688","https://twitter.com/ElectionDay_bot/status/1139925801921650688","離下次投票 2020/01/11 ...還有 209 天。","2019-06-15 16:01 +0000","730.0","2.0","0.0027397260273972603","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1139563428228603907","https://twitter.com/ElectionDay_bot/status/1139563428228603907","離下次投票 2020/01/11 ...還有 210 天。","2019-06-14 16:01 +0000","941.0","7.0","0.007438894792773645","3.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1139201028988047364","https://twitter.com/ElectionDay_bot/status/1139201028988047364","離下次投票 2020/01/11 ...還有 211 天。","2019-06-13 16:01 +0000","791.0","3.0","0.0037926675094816687","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
